Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765831892,180,,Aggregated,16.300000,0.000000,8500,9200,9500,9800,10000,11000,11000,12000,12000,12000,12000,344,0,8500.0,7190.810327723827,217.84846099990318,12008.282865000183,84335.04069767441
1765831893,180,,Aggregated,16.300000,0.000000,8600,9200,9500,9800,10000,11000,11000,12000,12000,12000,12000,365,0,8600.0,7274.1368701095835,217.84846099990318,12008.282865000183,84378.03287671233
1765831894,180,,Aggregated,16.000000,0.000000,8600,9200,9500,9700,10000,11000,11000,12000,12000,12000,12000,385,0,8600.0,7291.7190679714195,211.3400250000268,12008.282865000183,84361.54545454546
1765831895,180,,Aggregated,17.300000,0.000000,8600,9200,9400,9700,10000,11000,11000,11000,12000,12000,12000,415,0,8600.0,7246.310380086741,209.34086499983096,12008.282865000183,84328.30602409638
1765831896,180,,Aggregated,17.100000,0.000000,8600,9100,9400,9600,10000,11000,11000,11000,12000,12000,12000,438,0,8600.0,7269.12672095205,209.34086499983096,12008.282865000183,84417.73515981736
1765831897,180,,Aggregated,18.300000,0.000000,8600,9100,9300,9500,10000,10000,11000,11000,12000,12000,12000,471,0,8600.0,7243.31751344161,209.34086499983096,12008.282865000183,84417.98513800425
1765831898,180,,Aggregated,17.500000,0.000000,8600,9100,9300,9500,10000,10000,11000,11000,12000,12000,12000,499,0,8600.0,7094.790761128252,209.34086499983096,12008.282865000183,84397.90981963927
1765831899,180,,Aggregated,19.300000,0.000000,8500,9000,9300,9400,10000,10000,11000,11000,12000,12000,12000,521,0,8500.0,7006.194223587324,209.34086499983096,12008.282865000183,84411.14971209213
1765831900,180,,Aggregated,20.400000,0.000000,8500,9000,9300,9500,10000,10000,11000,11000,12000,12000,12000,541,0,8500.0,6945.008709759695,209.34086499983096,12008.282865000183,84344.88724584103
1765831901,180,,Aggregated,21.200000,0.000000,8500,9000,9200,9400,10000,10000,11000,11000,12000,12000,12000,580,0,8500.0,6831.120624036202,209.34086499983096,12008.282865000183,84338.09310344828
1765831902,180,,Aggregated,21.700000,0.000000,8500,8900,9200,9400,10000,10000,11000,11000,12000,12000,12000,608,0,8500.0,6754.577413095388,209.34086499983096,12008.282865000183,84293.5509868421
1765831903,180,,Aggregated,24.600000,0.000000,8400,8900,9200,9400,9900,10000,11000,11000,12000,12000,12000,628,0,8400.0,6695.265156304136,207.48194099996908,12008.282865000183,84346.90764331211
1765831904,180,,Aggregated,26.800000,0.000000,8300,8900,9200,9300,9900,10000,11000,11000,12000,12000,12000,652,0,8300.0,6616.472194003062,207.48194099996908,12008.282865000183,84321.40797546013
1765831905,180,,Aggregated,26.100000,0.000000,8100,8800,9100,9300,9900,10000,11000,11000,12000,12000,12000,685,0,8100.0,6514.914699551822,207.48194099996908,12008.282865000183,84325.98832116788
1765831906,180,,Aggregated,26.800000,0.000000,8100,8800,9100,9200,9800,10000,11000,11000,12000,12000,12000,711,0,8100.0,6470.001387029536,207.48194099996908,12008.282865000183,84309.29535864979
1765831907,180,,Aggregated,26.300000,0.000000,8000,8700,9100,9200,9800,10000,11000,11000,12000,12000,12000,736,0,8000.0,6421.860096002718,207.48194099996908,12008.282865000183,84252.24048913043
1765831908,180,,Aggregated,27.500000,0.000000,7800,8700,9000,9200,9800,10000,11000,11000,12000,12000,12000,768,0,7800.0,6352.887222602866,207.48194099996908,12008.282865000183,84231.77734375
1765831909,180,,Aggregated,26.300000,0.000000,7700,8600,9000,9200,9800,10000,11000,11000,12000,12000,12000,796,0,7700.0,6273.538116315331,207.48194099996908,12008.282865000183,84249.73366834171
1765831910,180,,Aggregated,26.700000,0.000000,7700,8600,8900,9200,9700,10000,11000,11000,12000,12000,12000,821,0,7700.0,6227.355418209503,207.48194099996908,12008.282865000183,84269.86236297198
1765831911,180,,Aggregated,27.400000,0.000000,7600,8500,8900,9100,9700,10000,11000,11000,12000,12000,12000,853,0,7600.0,6163.439041951932,207.48194099996908,12008.282865000183,84273.11723329425
1765831912,180,,Aggregated,28.100000,0.000000,7600,8500,8900,9100,9700,10000,11000,11000,12000,12000,12000,872,0,7600.0,6132.613378189219,207.48194099996908,12008.282865000183,84254.8130733945
1765831913,180,,Aggregated,27.100000,0.000000,7500,8500,8800,9100,9700,10000,11000,11000,12000,12000,12000,899,0,7500.0,6098.41423605673,207.48194099996908,12008.282865000183,84235.70189098999
1765831914,180,,Aggregated,26.400000,0.000000,7500,8400,8800,9100,9600,10000,11000,11000,12000,12000,12000,936,0,7500.0,6021.046179498931,207.48194099996908,12008.282865000183,84210.93803418803
1765831915,180,,Aggregated,27.000000,0.000000,7400,8300,8800,9000,9600,10000,11000,11000,12000,12000,12000,961,0,7400.0,5980.450528095734,207.48194099996908,12008.282865000183,84199.53798126952
1765831916,180,,Aggregated,27.600000,0.000000,7400,8200,8700,9000,9600,10000,11000,11000,12000,12000,12000,989,0,7400.0,5938.6289153245725,207.48194099996908,12008.282865000183,84205.02123356926
1765831917,180,,Aggregated,28.000000,0.000000,7300,8200,8700,9000,9500,10000,11000,11000,12000,12000,12000,1014,0,7300.0,5903.6802186932955,207.48194099996908,12008.282865000183,84213.19822485207
1765831918,180,,Aggregated,27.600000,0.000000,7300,8100,8700,8900,9500,10000,11000,11000,12000,12000,12000,1043,0,7300.0,5859.545744538833,207.48194099996908,12008.282865000183,84238.2732502397
1765831919,180,,Aggregated,27.700000,0.000000,7200,8100,8600,8900,9500,10000,11000,11000,12000,12000,12000,1069,0,7200.0,5829.623652093546,207.48194099996908,12008.282865000183,84247.1524789523
1765831920,180,,Aggregated,27.600000,0.000000,7200,8100,8600,8900,9500,10000,11000,11000,12000,12000,12000,1093,0,7200.0,5807.421005311073,207.48194099996908,12008.282865000183,84243.02012808782
1765831921,180,,Aggregated,27.400000,0.000000,7200,8100,8600,8800,9500,10000,11000,11000,12000,12000,12000,1122,0,7200.0,5778.534404028524,207.48194099996908,12008.282865000183,84248.9385026738
1765831922,180,,Aggregated,27.200000,0.000000,7200,8100,8500,8800,9400,10000,11000,11000,12000,12000,12000,1145,0,7200.0,5766.25068131616,207.48194099996908,12008.282865000183,84201.20873362446
1765831923,180,,Aggregated,27.200000,0.000000,7200,8000,8500,8800,9400,10000,10000,11000,12000,12000,12000,1171,0,7200.0,5739.0203714005165,207.48194099996908,12008.282865000183,84210.10247651579
1765831924,180,,Aggregated,27.200000,0.000000,7100,8000,8500,8800,9400,10000,10000,11000,12000,12000,12000,1205,0,7100.0,5711.0589125253155,207.48194099996908,12008.282865000183,84241.51867219916
1765831925,180,,Aggregated,26.900000,0.000000,7100,8000,8500,8800,9400,10000,10000,11000,12000,12000,12000,1232,0,7100.0,5694.204331540591,207.48194099996908,12008.282865000183,84243.32873376623
1765831926,180,,Aggregated,27.200000,0.000000,7100,8000,8500,8700,9400,9900,10000,11000,12000,12000,12000,1259,0,7100.0,5665.816163667202,207.48194099996908,12008.282865000183,84282.95075456712
1765831927,180,,Aggregated,26.900000,0.000000,7100,8000,8500,8700,9400,9900,10000,11000,12000,12000,12000,1284,0,7100.0,5639.2145023769535,207.48194099996908,12008.282865000183,84287.2468847352
1765831928,180,,Aggregated,27.200000,0.000000,7000,8000,8500,8700,9300,9900,10000,11000,12000,12000,12000,1310,0,7000.0,5618.846029707639,207.48194099996908,12008.282865000183,84315.52595419847
1765831929,180,,Aggregated,27.000000,0.000000,7000,8000,8500,8700,9300,9900,10000,11000,12000,12000,12000,1335,0,7000.0,5614.828524307869,207.48194099996908,12008.282865000183,84326.8127340824
1765831930,180,,Aggregated,26.200000,0.000000,7000,7900,8400,8700,9300,9900,10000,11000,12000,12000,12000,1365,0,7000.0,5600.454192918684,207.48194099996908,12008.282865000183,84317.45934065933
1765831931,180,,Aggregated,26.400000,0.000000,7000,7900,8400,8700,9300,9900,10000,11000,12000,12000,12000,1394,0,7000.0,5593.3938032051665,207.48194099996908,12008.282865000183,84320.65423242468
1765831932,180,,Aggregated,26.900000,0.000000,7000,7800,8300,8600,9200,9800,10000,11000,12000,12000,12000,1426,0,7000.0,5589.163079851335,207.48194099996908,12008.282865000183,84321.35133239832
1765831933,180,,Aggregated,26.300000,0.000000,7000,7800,8300,8600,9200,9800,10000,11000,12000,12000,12000,1446,0,7000.0,5602.594735955743,207.48194099996908,12008.282865000183,84330.94329183956
1765831934,180,,Aggregated,27.900000,0.000000,7000,7800,8300,8600,9200,9800,10000,11000,12000,12000,12000,1469,0,7000.0,5588.9560941102845,207.48194099996908,12008.282865000183,84364.01906058543
1765831935,180,,Aggregated,27.300000,0.000000,7000,7800,8300,8600,9200,9800,10000,11000,12000,12000,12000,1483,0,7000.0,5586.570166198252,207.48194099996908,12008.282865000183,84351.49561699259
1765831936,180,,Aggregated,26.900000,0.000000,7000,7800,8300,8600,9200,9800,10000,11000,12000,12000,12000,1495,0,7000.0,5590.812052000675,207.48194099996908,12008.282865000183,84355.54381270903
1765831937,180,,Aggregated,25.400000,0.000000,7000,7800,8300,8600,9200,9800,10000,11000,12000,12000,12000,1510,0,7000.0,5606.8201131238475,207.48194099996908,12008.282865000183,84363.53907284768
1765831938,180,,Aggregated,23.800000,0.000000,7000,7800,8300,8500,9200,9800,10000,11000,12000,12000,12000,1531,0,7000.0,5623.7384231064725,207.48194099996908,12008.282865000183,84379.61854996734
1765831939,180,,Aggregated,23.800000,0.000000,7000,7800,8200,8500,9200,9800,10000,11000,12000,12000,12000,1553,0,7000.0,5639.86429641791,207.48194099996908,12008.282865000183,84365.87636831938
1765831940,180,,Aggregated,22.400000,0.000000,7000,7700,8200,8500,9200,9800,10000,11000,12000,12000,12000,1565,0,7000.0,5652.730364446014,207.48194099996908,12008.282865000183,84375.70926517571
1765831941,180,,Aggregated,22.400000,0.000000,7000,7700,8200,8500,9200,9800,10000,11000,12000,12000,12000,1571,0,7000.0,5659.972096991096,207.48194099996908,12008.282865000183,84377.54296626353
1765831942,180,,Aggregated,20.200000,0.000000,7000,7800,8300,8500,9200,9800,10000,11000,12000,12000,12000,1589,0,7000.0,5692.182100682197,207.48194099996908,12008.282865000183,84394.9603524229
1765831943,180,,Aggregated,19.000000,0.000000,7000,7800,8300,8600,9200,9800,10000,11000,12000,12000,12000,1596,0,7000.0,5707.869225807026,207.48194099996908,12008.282865000183,84386.01253132832
1765831944,180,,Aggregated,16.500000,0.000000,7000,7800,8300,8600,9200,9800,10000,11000,12000,12000,12000,1604,0,7000.0,5728.8406563933995,207.48194099996908,12008.282865000183,84390.3397755611
1765831945,180,,Aggregated,15.600000,0.000000,7000,7800,8300,8600,9200,9900,10000,11000,12000,12000,12000,1610,0,7000.0,5746.931056840381,207.48194099996908,12008.282865000183,84386.14844720496
1765831946,180,,Aggregated,13.400000,0.000000,7000,7900,8400,8600,9300,10000,11000,11000,12000,12000,12000,1620,0,7000.0,5778.039823295071,207.48194099996908,12008.282865000183,84398.74691358025
1765831947,180,,Aggregated,12.900000,0.000000,7000,7900,8400,8700,9400,10000,11000,11000,12000,12000,12000,1635,0,7000.0,5829.286120055668,207.48194099996908,12008.282865000183,84405.85810397554
1765831948,180,,Aggregated,12.900000,0.000000,7100,7900,8400,8700,9500,10000,11000,11000,12000,12000,12000,1648,0,7100.0,5874.050421603771,207.48194099996908,12137.834485999974,84416.15169902913
1765831949,180,,Aggregated,12.500000,0.000000,7100,8000,8500,8700,9500,10000,11000,12000,12000,13000,13000,1661,0,7100.0,5922.909155505125,207.48194099996908,12859.569325999928,84409.05298013244
1765831950,180,,Aggregated,12.400000,0.000000,7100,8000,8500,8800,9700,11000,12000,12000,13000,13000,13000,1671,0,7100.0,5961.542103877924,207.48194099996908,12866.460027000358,84409.82345900658
1765831951,180,,Aggregated,10.300000,0.000000,7100,8000,8500,8800,9700,11000,12000,12000,13000,13000,13000,1685,0,7100.0,6014.905896171521,207.48194099996908,13319.178486000055,84409.6409495549
1765831952,180,,Aggregated,10.900000,0.000000,7100,8000,8500,8800,9800,11000,12000,13000,13000,13000,13000,1694,0,7100.0,6050.774278797527,207.48194099996908,13319.845953000367,84397.93093270366
1765831953,180,,Aggregated,10.700000,0.000000,7100,8000,8600,8800,9900,11000,12000,13000,13000,14000,14000,1700,0,7100.0,6075.727421247653,207.48194099996908,13625.956227000188,84393.93470588235
1765831954,180,,Aggregated,10.600000,0.000000,7100,8100,8600,8900,9900,11000,12000,13000,14000,14000,14000,1709,0,7100.0,6116.674040919842,207.48194099996908,14170.316894999814,84393.55822118197
1765831955,180,,Aggregated,10.500000,0.000000,7200,8100,8600,8900,10000,11000,13000,14000,15000,15000,15000,1718,0,7200.0,6159.467623231087,207.48194099996908,15165.655360999608,84393.20314318975
1765831956,180,,Aggregated,10.400000,0.000000,7200,8100,8600,9000,10000,12000,13000,14000,16000,16000,16000,1731,0,7200.0,6223.996926271523,207.48194099996908,15584.185333000278,84397.46216060081
1765831957,180,,Aggregated,10.700000,0.000000,7200,8100,8700,9000,10000,12000,14000,15000,16000,17000,17000,1746,0,7200.0,6296.926436459338,207.48194099996908,16553.158349000114,84398.52749140894
1765831958,180,,Aggregated,10.900000,0.000000,7200,8200,8700,9100,10000,12000,14000,15000,17000,17000,17000,1758,0,7200.0,6357.054827907284,207.48194099996908,16582.867122000152,84396.08987485779
1765831959,180,,Aggregated,11.200000,0.000000,7200,8200,8700,9100,11000,13000,14000,15000,17000,17000,17000,1771,0,7200.0,6418.004718077926,207.48194099996908,16582.867122000152,84405.62732919255
1765831960,180,,Aggregated,10.800000,0.000000,7200,8200,8800,9100,11000,13000,15000,15000,17000,17000,17000,1779,0,7200.0,6452.891932659925,207.48194099996908,16582.867122000152,84393.35019673975
1765831961,180,,Aggregated,10.800000,0.000000,7200,8200,8800,9200,11000,13000,15000,15000,17000,17000,17000,1792,0,7200.0,6510.803166224335,207.48194099996908,16582.867122000152,84381.61272321429
1765831962,180,,Aggregated,10.800000,0.000000,7200,8200,8800,9200,11000,14000,15000,15000,17000,17000,17000,1798,0,7200.0,6537.081127478868,207.48194099996908,16582.867122000152,84388.50166852058
1765831963,180,,Aggregated,11.100000,0.000000,7300,8300,8800,9200,11000,14000,15000,15000,17000,17000,17000,1805,0,7300.0,6568.867738113023,207.48194099996908,16582.867122000152,84391.19501385042
1765831964,180,,Aggregated,10.600000,0.000000,7300,8300,8800,9300,11000,14000,15000,15000,17000,17000,17000,1814,0,7300.0,6609.7190718958145,207.48194099996908,16582.867122000152,84390.87045203969
1765831965,180,,Aggregated,10.400000,0.000000,7300,8300,8900,9300,12000,14000,15000,15000,17000,17000,17000,1828,0,7300.0,6674.393870978123,207.48194099996908,16582.867122000152,84395.94912472648
1765831966,180,,Aggregated,10.700000,0.000000,7300,8400,9000,9400,12000,14000,15000,15000,17000,17000,17000,1841,0,7300.0,6734.090560080395,207.48194099996908,16582.867122000152,84394.87778381315
1765831967,180,,Aggregated,10.600000,0.000000,7300,8400,9000,9400,12000,14000,15000,15000,17000,17000,17000,1851,0,7300.0,6777.5579293354995,207.48194099996908,16582.867122000152,84385.22366288492
1765831968,180,,Aggregated,11.000000,0.000000,7300,8400,9000,9500,13000,15000,15000,16000,17000,17000,17000,1865,0,7300.0,6837.634609626278,207.48194099996908,16582.867122000152,84375.11528150133
1765831969,180,,Aggregated,10.400000,0.000000,7400,8400,9100,9600,13000,15000,15000,16000,17000,17000,17000,1875,0,7400.0,6880.592749462939,207.48194099996908,16582.867122000152,84380.94773333333
1765831970,180,,Aggregated,10.300000,0.000000,7400,8500,9100,9700,13000,15000,15000,16000,17000,17000,17000,1880,0,7400.0,6902.25074937075,207.48194099996908,16582.867122000152,84381.36489361702
1765831971,180,,Aggregated,10.800000,0.000000,7400,8500,9100,9700,13000,15000,15000,16000,17000,17000,17000,1894,0,7400.0,6958.571920277723,207.48194099996908,16582.867122000152,84366.29355860612
1765831972,180,,Aggregated,10.000000,0.000000,7400,8500,9200,9800,14000,15000,15000,16000,17000,17000,17000,1902,0,7400.0,6991.190307320194,207.48194099996908,16582.867122000152,84365.00052576236
1765831973,180,,Aggregated,10.100000,0.000000,7400,8500,9200,9800,14000,15000,15000,16000,17000,17000,17000,1911,0,7400.0,7028.371509382003,207.48194099996908,16582.867122000152,84349.83778126635
1765831974,180,,Aggregated,10.000000,0.000000,7500,8500,9200,10000,14000,15000,15000,16000,17000,17000,17000,1924,0,7500.0,7082.278678171521,207.48194099996908,16582.867122000152,84354.07536382537
1765831975,180,,Aggregated,10.400000,0.000000,7500,8600,9300,10000,14000,15000,15000,16000,17000,17000,17000,1936,0,7500.0,7131.361209352794,207.48194099996908,16582.867122000152,84357.16993801652
1765831976,180,,Aggregated,10.800000,0.000000,7500,8600,9300,10000,14000,15000,15000,16000,17000,17000,17000,1951,0,7500.0,7190.794346255258,207.48194099996908,16582.867122000152,84353.57150179395
1765831977,180,,Aggregated,11.000000,0.000000,7500,8600,9400,10000,14000,15000,15000,16000,17000,17000,17000,1962,0,7500.0,7232.204939185018,207.48194099996908,16582.867122000152,84355.57696228339
1765831978,180,,Aggregated,10.800000,0.000000,7600,8700,9400,10000,14000,15000,15000,16000,17000,17000,17000,1974,0,7500.0,7277.230678913881,207.48194099996908,16582.867122000152,84363.34245187437
1765831979,180,,Aggregated,10.800000,0.000000,7600,8700,9500,11000,14000,15000,15000,16000,17000,17000,17000,1981,0,7600.0,7304.165940777386,207.48194099996908,16582.867122000152,84370.70368500757
1765831980,180,,Aggregated,10.800000,0.000000,7600,8700,9500,11000,14000,15000,15000,16000,17000,17000,17000,1991,0,7600.0,7341.400640904571,207.48194099996908,16582.867122000152,84366.7508789553
1765831981,180,,Aggregated,10.800000,0.000000,7600,8700,9600,11000,14000,15000,15000,16000,16000,17000,17000,2001,0,7600.0,7376.914151550226,207.48194099996908,16582.867122000152,84362.83858070965
1765831982,180,,Aggregated,10.600000,0.000000,7600,8700,9700,11000,14000,15000,15000,16000,16000,17000,17000,2009,0,7600.0,7406.034313550028,207.48194099996908,16582.867122000152,84361.6356396217
1765831983,180,,Aggregated,10.700000,0.000000,7700,8800,9800,11000,14000,15000,15000,16000,16000,17000,17000,2023,0,7700.0,7455.784126612955,207.48194099996908,16582.867122000152,84357.19426594167
1765831984,180,,Aggregated,10.700000,0.000000,7700,8800,9800,11000,15000,15000,16000,16000,16000,17000,17000,2037,0,7700.0,7507.179848028968,207.48194099996908,16582.867122000152,84352.8001963672
1765831985,180,,Aggregated,11.300000,0.000000,7700,8800,9900,12000,15000,15000,16000,16000,16000,17000,17000,2047,0,7700.0,7543.397635553986,207.48194099996908,16582.867122000152,84358.35661944309
1765831986,147,,Aggregated,11.000000,0.000000,7700,8800,10000,12000,15000,15000,16000,16000,16000,17000,17000,2060,0,7700.0,7587.495531392723,207.48194099996908,16582.867122000152,84362.26796116505
