Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,472,0,7900.0,8094.437515330521,234.43014999975276,16582.867122000152,76905.0,3.650085790162039,0.0,7900,9400,12000,14000,15000,15000,16000,16000,17000,17000,17000
GET,/post-detail,1704,0,7900.0,7895.994796446601,207.48194099996908,16463.762078999935,86440.56690140846,13.177428361093463,0.0,7900,9100,11000,14000,15000,15000,15000,16000,16000,16000,16000
,Aggregated,2176,0,7900.0,7939.039356792745,207.48194099996908,16582.867122000152,84372.19025735294,16.827514151255503,0.0,7900,9200,11000,14000,15000,15000,15000,16000,16000,17000,17000
